,Unnamed: 0,ID Kabupaten,No.,Tanggal Kejadian,Kejadian,Lokasi,Kabupaten,Provinsi,Kronologi & Dokumentasi,Penyebab,Meninggal,Hilang,Terluka,Rumah Rusak,Fasum Rusak,korban_jiwa,kerusakan,Clusters,cluster,Location,loc,point,lat,lon,altitude
40,40,3519,41,23/12/2021,BANJIR,Kec. Mejayan Ds Blabakan Ds. Kaliabu  Ds. Wonorejo   Ds. Kebonagung  Kec. Wungu Ds. Mojorayung  Ds. Nglanduk  Ds. Tempursari  Kec. Wonoasri Ds. Ngadirejo Ds. Klitik  Kec. Madiun Ds. Dempelan Ds. Betek  Ds. Babadan Ds. Sendangrejo Ds. Sumberejo Ds. Tanjungrejo  Ds. Sirapan  Kec. Balerejo Ds. Jerukgulung Ds. Warurejo  Ds Garon  Ds. Kedungjati,MADIUN,JAWA TIMUR,,âDipicu oleh hujan dengan intensitas Sedang - Lebat disertai angin di seluruh wilayah Kabupaten Madiun,0,0,0,0,0,0,0,0,0,"MADIUN,JAWA TIMUR","Madiun, Jawa Timur, Indonesia","(-7.61188765, 111.67319262808837, 0.0)",-7.61188765,111.67319262808836,0.0
41,41,3372,42,23/12/2021,BANJIR,Kec. Jebres Kel. Sudiroprajan,KOTA SURAKARTA,JAWA TENGAH,,dipicu oleh intensitas hujan yang cukup tinggi,0,0,0,0,0,0,0,0,0,"KOTA SURAKARTA,JAWA TENGAH","Taman Kota Punggawan, Ketelan, Surakarta, Jawa Tengah, 57132, Indonesia","(-7.56455835, 110.8182743897866, 0.0)",-7.56455835,110.81827438978658,0.0
42,42,3214,43,22/12/2021,BANJIR,Kec. Plered Ds. Cibogo Girang Ds. Sempur Kec. Sukatani Ds. Cianting,PURWAKARTA,JAWA BARAT,,Dipicu oleh intensitas curah hujan yang cukup tinggi,0,0,0,0,1,0,1,0,0,"PURWAKARTA,JAWA BARAT","Purwakarta, Jawa Barat, 41113, Indonesia","(-6.5607313, 107.4439799, 0.0)",-6.5607313,107.44397990000002,0.0
43,43,1612,44,22/12/2021,BANJIR,Kec.Penukal Utara Ds. Persiapan Tanding Jaya,PENUKAL ABAB LEMATANG ILIR,SUMATERA SELATAN,,âDipicu oleh curah hujan yang tinggi dan meluapnya sungai Cuan sehingga air masukkerumah penduduk,0,0,0,0,0,0,0,0,0,"PENUKAL ABAB LEMATANG ILIR,SUMATERA SELATAN","Penukal Abab Lematang Ilir, Sumatera Selatan, Indonesia","(-3.21399505, 104.0076940890376, 0.0)",-3.21399505,104.0076940890376,0.0
44,44,1103,45,21/12/2021,BANJIR,Kec. Kluet Tengah Gp. Jambo Papeun Gp. Jambo Teka Kec. Kluet Utara Gp. Keude Padang  Gp. Ujung Pasir Kec. Kluet Selatan  Gp. Keude Runding Gp. Pasie Meurapat,ACEH SELATAN,ACEH,,"âDipicu curah hujan yang mengguyur wilayah Kabupaten Aceh Selatan dengan intensitas sedang hingga lebat dari tanggal 18 Desember s/d 21 Desember 2021, mengakibatkan Sungai Kluet meluap ke pemukiman warga. Ketinggian air sungai yang meluap ke pemukiman warga rata-rata mencapai 50-80 cm",0,0,0,0,0,0,0,0,0,"ACEH SELATAN,ACEH","Aceh Selatan, Aceh, Indonesia","(3.0679790000000002, 97.4687714679478, 0.0)",3.067979,97.4687714679478,0.0
45,45,5206,46,21/12/2021,BANJIR,Kec.  Soromandi  Ds.  Lewintana,BIMA,NUSA TENGGARA BARAT,,âTerjadi hujan sedang lebat yang disertai kilat/petir dan angin kencang sejak Pukul 06.10 WITA yang terjadi di RT 09 dan RT 10 Dusun Lewibada Desa Lewintana Kecamatan Soromandi yang mengakibatkan terjadinya Banjir Bandang. Banjir tersebut mengakibatkan Pemukiman warga terendam dan rusak,0,0,0,1,0,0,1,0,0,"BIMA,NUSA TENGGARA BARAT","Kabupaten Bima, Nusa Tenggara Barat, 84171, Indonesia","(-8.5637593, 118.6719665, 0.0)",-8.563759300000001,118.6719665,0.0
46,46,3604,47,21/12/2021,BANJIR,Kec. Cinangka Ds. Ranca Sanggal,SERANG,BANTEN,,âdipicu akibat hujan dengan intensitas sedang hingga lebat disertai meluapnya sungai Cibojong,0,0,0,0,0,0,0,0,0,"SERANG,BANTEN","Serang, Banten, Indonesia","(-6.10549695, 105.9884713457985, 0.0)",-6.10549695,105.98847134579847,0.0
47,47,1115,48,21/12/2021,BANJIR,Kecamatan Darul Makmur Gampong Ujong Kami  Gampong Kuta Trieng  Gampong Lami masih dalam pendataan Gampong Alue Kuyun  Gampong Sumber Makmur  Gampong Simpang Deli Gamping  Gampong Kuala Seumayam   Kecamatan Tripa Makmu Gampong Panten Pagee  Gampong Ujong Krueng Gampong Mon Dua  Gampong Neubok Yee PP  Gampong Neubok Yee PK  Gampong Pasie Keubeu Dom  Gampong Kabu  Gampong Lueng Kebe Jagat Gampong  Babah Lueng  Gampong Kaula Tripa,NAGAN RAYA,ACEH,,âdipicu akibat hujan dengan intensitas lebat,0,0,0,1,0,0,1,0,0,"NAGAN RAYA,ACEH","Nagan Raya, Aceh, Indonesia","(4.181243, 96.52577259266292, 0.0)",4.181243,96.52577259266292,0.0
48,48,1275,49,21/12/2021,BANJIR,Kec. Medan Maimun Kel. Aur Kec. Medan Baru Kel. Padang Bulan Kec. Medan Selayang Kel. Beringin,KOTA MEDAN,SUMATERA UTARA,,âDipicu hujan dengan intensitas hujan yang tinggi di daerah hulu (daerah gunung) yang mengakibatkan kenaikan Tinggi Muka Air Daerah Aliran Sungai (TMA-DAS) sungai Deli dan Babura,0,0,0,0,0,0,0,0,0,"KOTA MEDAN,SUMATERA UTARA","Kota Medan, Sumatera Utara, Indonesia","(3.5896654, 98.6738261, 0.0)",3.5896654000000003,98.6738261,0.0
49,49,3201,50,21/12/2021,BANJIR,Kec.Sukaraja Ds. Cadas Ngampar,BOGOR,JAWA BARAT,,âDipicu akibat hujan dengan intensitas lebat dan Mengakibatkan banjir,0,0,0,0,0,0,0,0,0,"BOGOR,JAWA BARAT","Bogor, Jawa Barat, 16121, Indonesia","(-6.5962986, 106.7972421, 0.0)",-6.596298599999999,106.7972421,0.0
50,50,3213,51,20/12/2021,BANJIR,Kec. Serangpanjang Ds. Cijengkol,SUBANG,JAWA BARAT,,âDipicu hujan dengan intensitas tinggi dan kondisi tanah yang labil,0,0,0,0,0,0,0,0,0,"SUBANG,JAWA BARAT","Subang, Jawa Barat, Indonesia","(-6.5689807, 107.7587397, 0.0)",-6.5689807,107.7587397,0.0
51,51,6305,52,20/12/2021,BANJIR,Kec. Bakarangan Ds. Masta,TAPIN,KALIMANTAN SELATAN,,â hujan sedang hingga lebat yang dapat disertai kilat/petir dan angin kencang pada pada siang/sore hari,0,0,0,0,0,0,0,0,0,"TAPIN,KALIMANTAN SELATAN","Tapin, Kalimantan Selatan, Indonesia","(-2.8622729500000004, 115.01096398201116, 0.0)",-2.8622729500000004,115.01096398201116,0.0
52,52,3518,53,20/12/2021,BANJIR,Kec. Loceret Ds. Macanan Kec. Pace Ds. Banaran,NGANJUK,JAWA TIMUR,,â Hujan dengan intensitas Tinggi  Mengakibatkan kejadian banjir luapan,0,0,0,17,1,0,18,0,0,"NGANJUK,JAWA TIMUR","Kantor Kecamatan Dander, Bojonegoro, Jawa Timur, Jalan Raya Nganjuk - Bojonegoro, Dander, Bojonegoro, Jawa Timur, 62171, Indonesia","(-7.2505528, 111.8461202, 0.0)",-7.250552799999999,111.8461202,0.0
53,53,3174,54,20/12/2021,BANJIR,Kec. Kembangan Kel. Joglo  Kota Jakarta Selatan Kec. Kebayoran Baru Kel Petogogan Kec. Mampang Prapatan Kel. Bangka Kel. Kuningan Barat Kel. Pela Mampang Kec. Cilandak Kel. Gandaria Selatan,KOTA JAKARTA BARAT,DKI JAKARTA,,â Dipicu hujan dengan intensitas tinggi,0,0,0,0,0,0,0,0,0,"KOTA JAKARTA BARAT,DKI JAKARTA","Kota, Trans Jakarta Busway Koridor 1, RW 06, Pinangsia, Taman Sari, Jakarta Barat, Daerah Khusus Ibukota Jakarta, 11110, Indonesia","(-6.137746, 106.8140132, 0.0)",-6.137746,106.8140132,0.0
54,54,1811,55,20/12/2021,BANJIR,Kec. Mesuji Ds. Sumber Makmur Ds. Suka Maju Ds. Tanjung Serayan Ds. Tirtalaga Ds. Mulyasari,MESUJI,LAMPUNG,,â Dipicu oleh hujan dengan intensitas tinggi sejak 17 Des s.d. 20 Des 2021 disertai air laut yang pasang dan tersumbatnya saluran kanal sungai mengakibatkan air sungai meluap ke pemukiman warga,0,0,0,0,0,0,0,0,0,"MESUJI,LAMPUNG","Mesuji, Lampung, 34698, Indonesia","(-3.97541905, 105.37494356303489, 0.0)",-3.97541905,105.37494356303488,0.0
55,55,3204,56,20/12/2021,BANJIR,Kec. Pacet Ds. Pangauban Kp. Babakan Ds. Sukarame Kp. Kamburaya,BANDUNG,JAWA BARAT,,â Dipicu hujan dengan intensitas tinggi,0,0,0,0,0,0,0,0,0,"BANDUNG,JAWA BARAT","Jawa Barat, Cibiru, Cipadung Kidul, Panyileukan, Bandung, Jawa Barat, 40624, Indonesia","(-6.9342173, 107.7222573, 0.0)",-6.934217299999999,107.72225729999998,0.0
56,56,1172,57,20/12/2021,BANJIR,Kec. Suka Makmur Gp. Aku Jaya Gp. Paya Senara Gp. Pria Laot Gp. Mata Le,KOTA SABANG,ACEH,,â Dipicu hujan dengan intensitas tinggi,0,0,0,0,0,0,0,0,0,"KOTA SABANG,ACEH","Kota Bawah Timur, Sabang, Aceh, 23513, Indonesia","(5.8729793, 95.3273743, 0.0)",5.8729793,95.3273743,0.0
57,57,3201,58,20/12/2021,BANJIR,Kec. Jasinga Ds. Kalong Sawah Ds. Jugala Jaya Kec. Cibungbulang Ds. Cibatok Kec. Babakan Madang Ds. Cijayanti,BOGOR,JAWA BARAT,,â Disebabkan hujan dengan intensitas deras dengan durasi yang lama mengakibatkan meluapnya air sungai  kali Ci Lutung anak sungai cidurian sehingga menyebabkan beberapa rumah terdampak,0,0,0,0,0,0,0,0,0,"BOGOR,JAWA BARAT","Bogor, Jawa Barat, 16121, Indonesia","(-6.5962986, 106.7972421, 0.0)",-6.596298599999999,106.7972421,0.0
58,58,3508,59,20/12/2021,BANJIR,Kec. Sukodono Ds. Kutorenon,LUMAJANG,JAWA TIMUR,,âdipicu akibat hujan dengan intensitas lebat,0,0,0,0,0,0,0,0,0,"LUMAJANG,JAWA TIMUR","Jln Desa Jatisari, Kecamatan Tempeh, Kabupaten Lumajang, Jawa Timur, Madurejo, Lumajang, Jawa Timur, 67371, Indonesia","(-8.1987244, 113.158427, 0.0)",-8.198724400000001,113.158427,0.0
59,59,3571,60,20/12/2021,BANJIR,Kel. Campurejo Kel. Bujel,KOTA KEDIRI,JAWA TIMUR,,âdipicu akibat hujan dengan intensitas lebat yang mengakibatkan air sungai Kedak meluap,0,0,0,0,0,0,0,0,0,"KOTA KEDIRI,JAWA TIMUR","Hutan Kota Kediri, Pisang Candi, Kota Malang, Jawa Timur, Indonesia","(-7.9679325500000004, 112.61856322027484, 0.0)",-7.96793255,112.61856322027484,0.0
60,60,1106,61,20/12/2021,BANJIR,Kec. Jagong Jeget Kampung. Paya Dedep,ACEH TENGAH,ACEH,,"â Akibat hujan deras dan angin kencang  sejak tiga hari terakhir  sampai saat ini,  menyebabkan anak sungai di Kampung Paya Dedep meluap menyebabkan banjir bandang.",0,0,0,0,0,0,0,0,0,"ACEH TENGAH,ACEH","Aceh Tengah, Aceh, 24562, Indonesia","(4.564266999999999, 96.96189262635659, 0.0)",4.564266999999999,96.9618926263566,0.0
61,61,1116,62,20/12/2021,BANJIR,Kec. Jaya Desa Meudheun Desa Babah,ACEH JAYA,ACEH,,âdipicu akibat hujan dengan intensitas lebat disertai angin kencang,0,0,0,5,1,0,6,0,0,"ACEH JAYA,ACEH","Aceh Jaya, Aceh, Indonesia","(4.811484399999999, 95.70019149086998, 0.0)",4.811484399999999,95.70019149086998,0.0
62,62,1107,63,20/12/2021,BANJIR,Kec. Woyla barat Gp. Lung male Gp. Napai Gp. Alu leuhop Gp. Blang cot mameh. Gp Pasi male. Gp. cot rambong.  Gp. Blang luah. Gp. Blang cot rubek Gp. Pasie ara Gp alu preman Gp. Alu pasi Ara Gp. Cot lagan  Gp. Kulam laju Gp. Peuleungkung Gp. Cot maneh  Gp. Lhok male  Gp. Cot Rambong Kec.  Woyla timur Gampong Blang Luah Gampong Pasi Ara Gampong Akui Umpeuk Gampong Alue Bili Gampong Blang Makmu Gampong Meuganda Gampong Seralen Gampong Rambong Pinto Gampong Alue Kuyun Gampong Baroh Gampong Tui Umpeuk Gampong Blang Dalam Gampong Buket Meugajah  Kec. Mereubo Gp. Pasie mesjid Kec. Johan pahlawan Gp. Pasie leuhan Gp. Blang berandang   Kec. Kaway XVI GP. Alue tampak  Gp. Meunasah Buloh  Gp. smpang penia Gp. Pasi jambu Gp. Tanjong bungong Gp. Putin Gp. Puuk Kec. Arongan Gp. Tepin perahu Gampong Keub Gampong Pribu Kec. Woyla induk Gp. Cot keumeude Gampong Baro Kec. Pantonreu Gp. Meugo rayek Gp. Meugo cut  Gp. Metulang Gp .Mangi Gp. Lelek Kec. Samatiga Gp. Pange  Gp cot amun Gp. Teugoh Gp. cot Gp. Pucok lung Gp . Blang bale Gp. Leukeun  Gp rangkileh  Gp. Deah Gp. Keurwuseng Gp. Leubok,ACEH BARAT,ACEH,,âDipicu hujan dengan intensitas tinggi,0,0,0,0,1,0,1,0,0,"ACEH BARAT,ACEH","Aceh Barat, Aceh, 23651, Indonesia","(4.4422520500000005, 96.19298304718677, 0.0)",4.4422520500000005,96.19298304718676,0.0
63,63,7604,64,19/12/2021,BANJIR,Kec. Papalang Ds. Toabo,MAMUJU,SULAWESI BARAT,,â hujan dengan intensitas yang cukup tinggi,0,0,0,0,0,0,0,0,0,"MAMUJU,SULAWESI BARAT","Mamuju, Sulawesi Barat, 91515, Indonesia","(-2.6756302, 118.8847947, 0.0)",-2.6756302000000005,118.8847947,0.0
64,64,6305,65,19/12/2021,BANJIR,Kec. Bungur Ds. Rantau Bujur,TAPIN,KALIMANTAN SELATAN,,âDipicu Intensitas curah hujan lebat hingga ekstrim dalam kurun waktu beberapa hari sebelumnya yang mengakibatkan Sungai di Rantau Bujur Dusun Limpana kec.Bungur tidak bisa menampung debit air yang semakin meningkat.,0,0,0,0,0,0,0,0,0,"TAPIN,KALIMANTAN SELATAN","Tapin, Kalimantan Selatan, Indonesia","(-2.8622729500000004, 115.01096398201116, 0.0)",-2.8622729500000004,115.01096398201116,0.0
65,65,6404,66,18/12/2021,BANJIR,Ds. Jak Luay Ds. Persiapan Jabdan Ds. Muara Wahau Ds. Nehes Liah Bing Ds. Diaq Lay Ds. Long Wehea Ds. Dabeq Ds. Benhes,KUTAI TIMUR,KALIMANTAN TIMUR,,âHujan dengan intensitas tinggi dan durasi hujan lama,0,0,0,0,0,0,0,0,0,"KUTAI TIMUR,KALIMANTAN TIMUR","Taman Nasional Kutai, Kalimantan Timur, Indonesia","(0.356592, 117.26558670567633, 0.0)",0.356592,117.26558670567633,0.0
66,66,5205,67,18/12/2021,BANJIR,Kec. Kempo Ds. Soro Barat,DOMPU,NUSA TENGGARA BARAT,,"âdipicu akibat tingginya intensitas hujan, dan lahan yang tandus akibat penebangan liar sehingga mengurangi resapan air tanah serta adanya pendangkalan serta sumbatan aliran sungai",0,0,0,1,0,0,1,0,0,"DOMPU,NUSA TENGGARA BARAT","Dompu, Nusa Tenggara Barat, Indonesia","(-8.5164771, 118.33121614464076, 0.0)",-8.5164771,118.33121614464076,0.0
67,67,3502,68,18/12/2021,BANJIR,Kec. Bungkal Ds. Bedikulon Ds. Bajang Ds. Nambak Ds. Ketonggo,PONOROGO,JAWA TIMUR,,âdipicu akibat hujan dengan intensitas sedang hingga lebat yang terjadi di wilayah Kab. Ponorogo sehingga menyebabkan 3 titik tanggul jebol serta 2 unit jembatan roboh dikarenakan tingginya debit air. Selain itu terjadi longsor akibat tanah yang labil dan berdampak pada 2 unit rumah warga,0,0,0,1,2,0,3,0,0,"PONOROGO,JAWA TIMUR","Ponorogo, Jawa Timur, Indonesia","(-7.97122665, 111.49889293326967, 0.0)",-7.97122665,111.49889293326969,0.0
68,68,1203,69,18/12/2021,BANJIR,Kec. Angkola Sangkunur Kec. Muara Batang Toru Kec. Angkola Selatan,TAPANULI SELATAN,SUMATERA UTARA,,âDipicu oleh hujan dengan intensitas ringan hingga lebat yang menyebabkan Sungai Batang Toru meluap,0,0,0,0,0,0,0,0,0,"TAPANULI SELATAN,SUMATERA UTARA","Tapanuli Selatan, Sumatera Utara, Indonesia","(1.5510869, 99.21175710833333, 0.0)",1.5510868999999998,99.21175710833332,0.0
69,69,1201,70,18/12/2021,BANJIR,"Kec. Gido  Ds. Somi  Ds. Somi Botogo,o Ds. Lasela  Ds. Ladea Orahua Kec. Bawolato  Ds. Lagasimahe  Ds. Siofaewali  Ds. Botohaenga  Ds. Sohoya  Kec. Idanogawo Kec. Ulugawo Kec. Somolo Molo Kec. Ma'u Kec. Hiliserangkai  Kec. Hiliduho",NIAS,SUMATERA UTARA,,Dipicu oleh intensitas curah hujan yang cukup tinggi sejak tanggal 17 Desember 2021,0,0,0,0,0,0,0,0,0,"NIAS,SUMATERA UTARA","Nias, Sumatera Utara, Indonesia","(1.16667915, 97.96929227407506, 0.0)",1.16667915,97.96929227407507,0.0
70,70,3506,71,18/12/2021,BANJIR,Kec. Wates Ds. Tawang,KEDIRI,JAWA TIMUR,,âdipicu akibat hujan dengan intensitas lebat yang terjadi di Kec. Wates menyebabkan debit air meningkat dan tersumbatnya drainase akibat tumpukan sampah sehingga air meluap ke pemukiman warga,0,0,0,0,0,0,0,0,0,"KEDIRI,JAWA TIMUR","Kediri, Jawa Timur, Indonesia","(-7.8057219, 112.16852174866582, 0.0)",-7.8057219,112.1685217486658,0.0
71,71,1306,72,18/12/2021,BANJIR,Kec. Ulakan Tapakis Ds. Kampuang Galapuang Ulakan Ds. Tapakih Ds. Nagari Ulakan Kec. IV Koto Aua Malintang Ds. III Koto Aua Malintang Ds. Padang Taboh Kec. Anam Lingkuang Ds. Parik Malintang Kec. Lubuk Aluang Ds. Salibutan Lubuk Alung Kec. Padang Sago Ds. Koto Dalam Kec. Sungai Limau Ds. Pilubang Kec. V Koto Kampuang Dalam Ds. Campago Kec. VII Koto Ds. Busati Sungai Sariak Kec. Sintuak Toboh Gadang Ds. Sintuak Kec. Batang Anai Ds. Kasang,PADANG PARIAMAN,SUMATERA BARAT,,dipicu oleh intensitas curah hujan yang cukup tinggi,0,0,0,0,0,0,0,0,0,"PADANG PARIAMAN,SUMATERA BARAT","Padang Pariaman, Sulawesi Barat, Indonesia","(-2.96446, 119.3122747, 0.0)",-2.96446,119.3122747,0.0
72,72,1224,73,18/12/2021,BANJIR,Kec. Sitolu ORI Kec. Lahewa Timur Kec. Lotu Kec. Alasa Talumuzoi Kec. Lahewa Kec. Tugala Oyo Kec. Alasa Kec. Afulu Kec. Sawo Kec. Namohalu Esiwa,NIAS UTARA,SUMATERA UTARA,,"â Dipicu oleh hujan dengan intensitas yang cukup tinggi sejak Rabu, 15 Desember 2021 di seluruh kecamatan wilayah Kab. Nias Utara menyebabkan naiknya debit air pada beberapa sungai besar (Sungai Sowu kec. Sitolu Ori, Sungai Muzoi Kec. Lahewa Timur) dan sungai-sungai kecil lainnya yang menyebabkan banjir dan longsor",0,0,0,1,2,0,3,0,0,"NIAS UTARA,SUMATERA UTARA","Nias Utara, Sumatera Utara, Indonesia","(1.37475605, 97.14456926033733, 0.0)",1.37475605,97.14456926033732,0.0
73,73,2105,74,18/12/2021,BANJIR,Kec. Palmatak  Ds. Putik,KEPULAUAN ANAMBAS,KEPULAUAN RIAU,,â hujan dengan intensitas lebat,0,0,0,4,0,0,4,0,0,"KEPULAUAN ANAMBAS,KEPULAUAN RIAU","Kepulauan Anambas, Kepulauan Riau, 29791, Indonesia","(2.93890105, 105.76025801074812, 0.0)",2.93890105,105.76025801074812,0.0
74,74,1312,75,18/12/2021,BANJIR,Kec. Ranah Batahan Kec. Kinali,PASAMAN BARAT,SUMATERA BARAT,,âdipicu akibat hujan dengan intensitas lebat yang terjadi di wilayah Kab. Pasaman Barat dan adanya tanah yang labil sehingga terjadi Banjir dan Tanah Longsor yang berdampak pada rumah warga dan fasilitas umum,0,0,0,12,2,0,14,0,0,"PASAMAN BARAT,SUMATERA BARAT","Pasaman Barat, Sumatera Barat, 26368, Indonesia","(0.18757325000000002, 99.68994815935233, 0.0)",0.18757325,99.68994815935233,0.0
75,75,1202,76,17/12/2021,BANJIR,Kec. Natal Kec. Ranto Baek Kec. Lingga Bayu Kec. Batang Natal Kec. Panyabungan Kec. Hutabargot Kec. Sinunukan Kec. Panyabungan Barat Kec. Panyabungan Timur Kec. Panyabungan Selatan Kec. Panyabungan Utara Kec. Nagajuang Kec. Siabu Kec. Muara Batang Gadis Kec. Batahan Kec. Kotanopan,MANDAILING NATAL,SUMATERA UTARA,,"âdipicu oleh intensitas curah hujan yang cukup tinggi, sejak tanggal 17 Desember 2021",2,2,0,77,26,4,103,0,0,"MANDAILING NATAL,SUMATERA UTARA","Mandailing Natal, Sumatera Utara, 22919, Indonesia","(0.7450915, 99.2187861559504, 0.0)",0.7450915,99.2187861559504,0.0
76,76,3214,77,17/12/2021,BANJIR,Kec. Purwakarta  Ds. Malang Nengah Wetan,PURWAKARTA,JAWA BARAT,,âmeluapnya air irigasi,0,0,0,0,0,0,0,0,0,"PURWAKARTA,JAWA BARAT","Purwakarta, Jawa Barat, 41113, Indonesia","(-6.5607313, 107.4439799, 0.0)",-6.5607313,107.44397990000002,0.0
77,77,6409,78,17/12/2021,BANJIR,Kec. Sepaku Ds. Bukit Raya Ds. Sukaraja Kel. Sepaku,PENAJAM PASER UTARA,KALIMANTAN TIMUR,,âHujan lebat di sertai air pasang (ROB),0,0,0,0,0,0,0,0,0,"PENAJAM PASER UTARA,KALIMANTAN TIMUR","Kel. Penajam, Kalimantan Timur, 76141, Indonesia","(-1.2448547, 116.7759615, 0.0)",-1.2448547,116.7759615,0.0
78,78,1278,79,17/12/2021,BANJIR,Kec. Gunungsitoli  Kec. Gunungsitoli Utara Kec. Gunungsitoli Idanoi Kec. Gunungsitoli Barat Kec. Gunungsitoli Aloâoa,KOTA GUNUNG SITOLI,SUMATERA UTARA,,âdipicu akibat curah hujan yang lebat pada tanggal 16 Desember mulai pukul 02.00 s.d 06.00 WIB di wilayah Kab. Gunungsitoli dan sehingga terjadi banjir dan tanah longsor di beberapa kecamatan,1,0,2,24,0,3,24,0,0,"KOTA GUNUNG SITOLI,SUMATERA UTARA","Jalan Gunung Sitoli- Teluk Dalam, Amuri, Nias Selatan, Sumatera Utara, Indonesia","(0.8473219, 97.6074582, 0.0)",0.8473219000000001,97.6074582,0.0
79,79,1371,80,17/12/2021,BANJIR,Kec. Lubuk Kilangan Kel. Indarung Kec. Pauh Kel. Kapalo Koto,KOTA PADANG,SUMATERA BARAT,,âDipicu akibat hujan dengan intensitas lebat di wilayah Kota Padang dan menyebabkan meluapnya air sungai Batu Kuranji,0,0,0,0,0,0,0,0,0,"KOTA PADANG,SUMATERA BARAT","Taman Kota, Padang, Sumatera Barat, 25176, Indonesia","(-0.9324588, 100.3896371, 0.0)",-0.9324588,100.3896371,0.0
80,80,1302,81,17/12/2021,BANJIR,Kec. Koto XI Tarusan Kec. Bayang Kec. IV Jurai Kec. Batang Kapas Kec. Lengayang Kec. Ranah Pasir Kec. Linggo Sari Baganti Kec. Basa Ampek Balai Tapan Kec. Lunang Kec. Silaut,PESISIR SELATAN,SUMATERA BARAT,,âDipicu akibat hujan dengan intensitas tinggi yang terjadi di wilayah Kab. Pesisir Selatan dan meluapnya beberapa sungai dan mengakibatkan banjir di beberapa titik serta terjadi longsor akibat tanah yang labil setelah terjadi hujan,0,0,0,3,0,0,3,0,0,"PESISIR SELATAN,SUMATERA BARAT","DPC Partai Demokrat Pesisir Selatan, Jalan Raya Air Haji - Painan, Painan, Sumatera Barat, 25354, Indonesia","(-1.3486632, 100.5742238, 0.0)",-1.3486632,100.5742238,0.0
81,81,1301,82,17/12/2021,BANJIR,Kec. Siberut Utara Ds. Mongan Poula Ds. Siberut,KEPULAUAN MENTAWAI,SUMATERA BARAT,,âDipicu oleh hujan dengan intensitas ringan hingga lebat di wilayah Kab. Mentawai,0,0,0,0,0,0,0,0,0,"KEPULAUAN MENTAWAI,SUMATERA BARAT","Kepulauan Mentawai, Sumatera Barat, Indonesia","(-1.3587816, 98.89500511469437, 0.0)",-1.3587816,98.89500511469436,0.0
82,82,1406,83,17/12/2021,BANJIR,Kec. Gunung Sahilan Ds. Gunung Salihan  Ds. Sungai Lipai Ds. Sahilan Darussalam,KAMPAR,RIAU,,âdipicu akibat hujan dengan intensitas sedang hingga lebat yang terjadi di wilayah Kab. Kampar,0,0,0,0,0,0,0,0,0,"KAMPAR,RIAU","Kampar, Kecamatan Langgam, Kabupaten Pelalawan, Riau, Indonesia","(0.2639628, 101.6725898, 0.0)",0.2639628,101.6725898,0.0
83,83,1809,84,16/12/2021,BANJIR,Kec. Padang Cermin Ds. Banjaran Ds. Padang Cermin Ds. Sanggi Ds. Tambangan Ds. Paya Ds. Trimulyo,PESAWARAN,LAMPUNG,,âdipicu hujan dengan intensitas lebat di wilayah Kab. Pesawaran yang menyebabkan banjir di Kec. Padang Cermin akibat dari meluapnya Sungai Way Ratai,0,0,0,0,0,0,0,0,0,"PESAWARAN,LAMPUNG","Pesawaran, Lampung, Indonesia","(-5.4559573, 105.08469101016075, 0.0)",-5.4559573,105.08469101016075,0.0
84,84,3519,85,16/12/2021,BANJIR,Kec.  Saradan Ds. Tulung  Ds. Klumutan  Ds. Bener  Kec. Pilangkenceng Ds. Kedungrejo,MADIUN,JAWA TIMUR,,âDipicu hujan dengan intensitas tinggi selama kurang lebih 4 jam di hulu sungai Gunung Pandan,0,0,0,0,0,0,0,0,0,"MADIUN,JAWA TIMUR","Madiun, Jawa Timur, Indonesia","(-7.61188765, 111.67319262808837, 0.0)",-7.61188765,111.67319262808836,0.0
85,85,1406,86,16/12/2021,BANJIR,Kec. Bangkinang Kel. Langgini Kel. Bangkinang Kel. Pasir Sialang Ds. Muara Uwai Ds. Kumantan,KAMPAR,RIAU,,âdipicu akibat hujan dengan intensitas lebat dan drainase yang tersumbat sehingga arus air sungai meluap ke rumah warga,0,0,0,1,24,0,25,0,0,"KAMPAR,RIAU","Kampar, Kecamatan Langgam, Kabupaten Pelalawan, Riau, Indonesia","(0.2639628, 101.6725898, 0.0)",0.2639628,101.6725898,0.0
86,86,1471,87,16/12/2021,BANJIR,Kec. Tenayan Kel. Bambu Kuning,KOTA PEKANBARU,RIAU,,âdipicu akibat hujan dengan intensitas lebat di wilayah Kota Pekanbaru dan menyebabkan meluapnya Sungai Siak dan menggenangi rumah warga.,0,0,0,0,0,0,0,0,0,"KOTA PEKANBARU,RIAU","Kelurahan Lembah Damai, Kabupaten Kampar, Riau, 28271, Indonesia","(0.6113052, 101.46979184758777, 0.0)",0.6113052,101.46979184758776,0.0
87,87,3201,88,16/12/2021,BANJIR,Kec. Sukajaya Ds. Harkatjaya,BOGOR,JAWA BARAT,,âdipicu oleh hujan dengan intensitas tinggi dalam durasi yang cukup lama,0,0,0,6,0,0,6,0,0,"BOGOR,JAWA BARAT","Bogor, Jawa Barat, 16121, Indonesia","(-6.5962986, 106.7972421, 0.0)",-6.596298599999999,106.7972421,0.0
